Salmonella sp. SJTUF14152	1	1.30313381529303e-04	0.00000000000000e+00
Buttiauxella sp. 3AFRM03	2	2.82283450096573e-04	1.08656694491337e-04
Rhodococcus rhodnii	3	1.29323661573210e-04	6.64319571343898e-05
Yersinia enterocolitica	28	3.33635216373786e-04	6.71719171147208e-04
Streptomyces sp. UNOC14_S4	5	4.09565955084935e-04	3.24400191706435e-04
Pseudomonas psychrotolerans	65	6.60127673968931e-04	1.36649563272202e-03
Microbacterium sp. KRD172	33	1.34879267891500e-03	2.15782091833883e-03
Ralstonia sp. CHL-2022	57	4.81956160018888e-04	8.92395103820401e-04
Solidesulfovibrio carbinoliphilus	2	1.07761391422634e-04	7.26569735070666e-05
Pseudomonas brassicacearum	72	4.68710444979475e-04	3.62662907253059e-04
Microvirga sp. VF16	6	1.31694329464404e-04	5.34454010677422e-05
Paenibacillus harenae	1	1.52070392776535e-04	0.00000000000000e+00
Mycobacterium grossiae	21	7.64562067786544e-03	3.09693762749127e-02
Bradyrhizobium sp. Bra78	7	2.87274861239771e-04	2.61707944058466e-04
Glutamicibacter mysorens	4	1.01278966520954e-04	3.88624509159236e-05
Necropsobacter massiliensis	6	7.06571991508351e-04	4.75022519803085e-04
Vibrio litoralis	1	6.24263797899839e-05	0.00000000000000e+00
Chelatococcus caeni	1	2.18650254487031e-04	0.00000000000000e+00
Sphingomonas sp. PP-CE-1A-559	12	9.48871623627807e-04	2.55856924012225e-03
Kosakonia cowanii	30	6.95591333246876e-04	1.33491995796106e-03
Kinneretia sp. DAIF2	26	1.50991327237983e-04	1.57036950490617e-04
Vittaforma corneae	1	1.15036700158452e-04	0.00000000000000e+00
Propionibacterium acidifaciens	12	9.49722416156212e-04	1.25417255415624e-03
Thioalkalivibrio sulfidiphilus	5	1.08257145465660e-04	3.96234894600160e-05
Luteimonas fraxinea	26	9.60178985683308e-04	3.98654702410423e-03
Brevibacterium sp. HMSC22B09	12	1.58561110345407e-04	9.62963873546243e-05
Priestia abyssalis	3	8.20568824957239e-05	3.57143458385400e-05
Desulfovibrio cuneatus	12	3.20697150382448e-04	5.82971673089139e-04
Egibacter rhizosphaerae	8	2.58743436342142e-04	2.87953354883483e-04
Kineococcus sp. TRM81007	7	6.38441291927086e-04	6.39712026621199e-04
Bacillus sp. FJAT-50079	1	1.30501366675563e-04	0.00000000000000e+00
Halomonas sulfidivorans	1	1.02130993825467e-04	0.00000000000000e+00
Sphingobium sp. RSMS	7	2.40666895335890e-04	3.70254551043969e-04
Novosphingobium decolorationis	2	1.42288220203198e-04	8.45010593314852e-05
Treponema sp. Marseille-Q4132	2	1.50822451680346e-04	4.56967452292348e-06
Fulvia fulva	1	3.62822322280556e-03	0.00000000000000e+00
Paracoccus sanguinis	22	4.96906223127972e-04	7.06600099753427e-04
Bifidobacterium choladohabitans	1	1.20103096498034e-04	0.00000000000000e+00
Limnobacter alexandrii	29	2.14576087887491e-04	2.24711064844918e-04
Dethiosulfatarculus sandiegensis	7	1.11856701055452e-04	5.15368013022287e-05
Corynebacterium glyciniphilum	47	1.08725999628988e-03	3.12149504703838e-03
Actinobacillus delphinicola	5	1.55403829953491e-03	1.10893144123579e-03
Paenibacillus sp. Y412MC10	8	2.80005577687663e-04	3.58214665125994e-04
Brevundimonas sp. DS20	11	3.47611673432783e-04	4.45509848499823e-04
Rhodococcus sp. FH8	1	7.14893169224364e-05	0.00000000000000e+00
Mangrovihabitans endophyticus	1	3.48781079882028e-04	0.00000000000000e+00
Novosphingobium acidiphilum	5	1.78638456992654e-04	1.02764639058711e-04
Candidatus Comchoanobacter bicostacola	35	1.62137677093573e-04	7.68188704357782e-05
Pimelobacter sp. 30-1	1	9.82818948827959e-05	0.00000000000000e+00
Streptococcus sp. IMAU 99199	34	7.01067589379487e-03	1.41119235421362e-02
Gordonia jinghuaiqii	2	2.30186313192829e-04	1.70925217551642e-06
Dietzia sp. B44	5	3.08973772393607e-04	2.60420552607194e-04
Pseudomonas kuykendallii	13	1.92257922860277e-03	5.47990805029487e-03
Methylococcus capsulatus	8	1.99943723514760e-04	1.46224640339330e-04
Halanaerobium saccharolyticum	1	2.61002733351125e-04	0.00000000000000e+00
Candidatus Arcticimaribacter forsetii	1	1.68899632406840e-04	0.00000000000000e+00
Lentzea aerocolonigenes	3	2.43484693118081e-04	8.32881313496061e-05
Roseovarius gahaiensis	6	9.09346006531954e-05	3.10859310852820e-05
Prauserella marina	1	1.80418364929701e-04	0.00000000000000e+00
Pukyongiella litopenaei	6	1.01720071810197e-04	6.30874129992387e-05
Thauera hydrothermalis	13	1.20498709027515e-04	4.35998001575378e-05
Curtobacterium sp. ISL-83	12	6.34797376191358e-04	4.82520617467319e-04
Tepidibacillus fermentans	1	4.54604449804736e-05	0.00000000000000e+00
Hymenobacter sp. NBH84	2	1.88275117219177e-04	7.28989997293691e-05
Enterobacter sp. IF2SW-B1	1	1.73626755605236e-04	0.00000000000000e+00
Candida albicans	8	9.67453245669258e+01	1.67575830406643e+02
Pantoea sp. Taur	1	2.60626763058606e-04	0.00000000000000e+00
Nostoc sp. C057	6	1.51367602843378e-04	1.27569653027720e-04
Pseudomonas sp. B21-040	1	4.71423308997519e-05	0.00000000000000e+00
Rathayibacter sp. VKM Ac-2835	1	1.03323162201246e-04	0.00000000000000e+00
Tessaracoccus sp. MC1865	2	1.27858354318758e-04	1.04112595370737e-05
Sinomonas atrocyanea	14	1.11456219847786e-03	1.04215789311744e-03
Kytococcus sedentarius	72	4.53087257575542e-03	2.21185987146082e-02
Thiocystis violascens	1	1.81678817648789e-04	0.00000000000000e+00
Streptococcus sp. HSISM1	9	2.84609955680552e-04	2.48190987337058e-04
Streptomyces sp. S1D4-20	3	1.05361189894277e-04	1.18100740157828e-05
Pseudomonas matsuisoli	3	2.52238691899599e-04	1.08613978748087e-04
Achromobacter sp. Root170	1	9.39552923137054e-05	0.00000000000000e+00
Acetobacter sp. KACC 21233	2	1.17542026455969e-04	5.13576059508709e-05
Sphingopyxis sp. DBS4	17	1.69376385722105e-04	1.55214408204007e-04
Staphylococcus sp. GDX8P54P	1	2.08711623150293e-02	0.00000000000000e+00
Pseudomonas sp. MS19	2	8.99135284635506e-05	1.22174653619160e-05
Herbaspirillum huttiense	37	8.58899478916481e-04	3.35810910607872e-03
Sutterella megalosphaeroides	57	3.48550860006250e-04	3.26473618305713e-04
Muricauda profundi	3	1.17893439752142e-04	5.09543402141461e-05
Erythrobacter sp. 3-20A1M	1	1.02130993825467e-04	0.00000000000000e+00
Mesorhizobium sp. M7A.F.Ca.US.006.01.1.1	2	1.43324928026409e-04	4.00017658251624e-05
Roseomonas marmotae	3	1.07451986186649e-04	4.55694629316232e-05
Pahexavirus PHL041M10	8	4.45883979291298e-04	6.51771135258526e-04
Lacticaseibacillus casei	1	1.30501366675563e-04	0.00000000000000e+00
Dyadobacter sp. 3J3	1	1.02130993825467e-04	0.00000000000000e+00
Methylobacter sp. S3L5C	1	1.29291859435442e-04	0.00000000000000e+00
Burkholderia sp. Leaf177	120	1.63681386817661e-02	8.47687452711353e-03
Bacillus glycinifermentans	1	1.30501366675563e-04	0.00000000000000e+00
Bacillus sp. FJAT-49736	4	4.39629161873529e-04	3.12497867350363e-04
Nocardia terpenica	1	6.61844205050983e-05	0.00000000000000e+00
Sphingopyxis granuli	18	1.50510997217863e-04	7.77807539076677e-05
Shewanella litorisediminis	1	1.30313381529303e-04	0.00000000000000e+00
Anaerohalosphaera lusitana	1	6.24263797899839e-05	0.00000000000000e+00
Lacimicrobium alkaliphilum	2	2.38999091785379e-04	1.51941052802530e-04
Psychrobacter sanguinis	32	6.62348067359181e-04	5.74722327013924e-04
Desulfovermiculus halophilus	3	1.01513327939363e-04	5.15107037044604e-05
Mycobacterium sp. SMC-4	15	2.69001287333650e-04	2.15138723643276e-04
Pseudomonas palleroniana	8	1.50896566506227e-04	1.59169832985981e-04
Sanguibacter gelidistatuariae	3	2.15832020470459e-04	1.14526115320681e-04
Streptomyces xanthochromogenes	1	5.69648014491845e-05	0.00000000000000e+00
Pseudoclavibacter soli	11	5.85780053351475e-04	3.49937674457002e-04
Caballeronia sp. SBC1	22	2.90894848785727e-04	4.08733724294763e-04
Rhizobium sp. PP-F2F-G48	1	4.71423308997519e-05	0.00000000000000e+00
Rothia dentocariosa	53	5.85676380604074e-03	3.39893584089706e-02
Hyphomicrobium sp. 99	10	9.37063983059447e-05	3.42610893263050e-05
Neorhizobium lilium	4	1.73812214058715e-03	2.35195503258781e-03
Yarrowia lipolytica	10	6.40510403184306e-03	1.87362513600452e-02
Blautia sp. AF19-1	1	5.69648014491845e-05	0.00000000000000e+00
Methylorubrum salsuginis	22	1.52016111958923e-03	4.30823911891008e-03
Aquirufa nivalisilvae	1	3.00927911214229e-04	0.00000000000000e+00
Polaribacter vadi	1	9.66423546716431e-05	0.00000000000000e+00
Rathayibacter sp. AY1E9	1	8.70580389828487e-05	0.00000000000000e+00
Metabacillus sp. B2-18	2	4.60346096823762e-05	1.09301917668084e-05
Exophiala dermatitidis	6	3.50120240645221e-04	3.65611107871333e-04
Citrobacter arsenatis	2	2.47520773045375e-03	3.91686663190918e-04
Micromonospora inositola	1	4.64014277533714e-05	0.00000000000000e+00
Pseudomonas sp. 16_A	125	4.66652797733793e-02	8.03065691771829e-02
Nakamurella antarctica	1	3.57446584612182e-05	0.00000000000000e+00
Mycoplasma mycoides	5	1.91085399575422e-04	1.22666711658760e-04
Treponema phagedenis	2	8.46417094375409e-05	4.95372915219731e-05
Aurantimonas coralicida	3	2.16470948093208e-04	9.05651392233399e-05
Microvirga sp. 3-52	1	1.55392126203269e-04	0.00000000000000e+00
Rhodocyclus purpureus	12	1.42085917435536e-04	1.11509880019860e-04
Rhodoferax sediminis	45	3.12477597456401e-04	3.30961272102270e-04
Enterobacter sp. SA187	9	1.17320031430638e-03	1.60579899175978e-03
Bradyrhizobium sp. ORS 285	27	2.49289678200528e-04	2.26310439737522e-04
Rathayibacter sp. AY1G1	3	7.42622541888686e-04	6.41538443145837e-04
Streptococcus sp. 79	8	3.80658161970855e-03	3.50365686766355e-03
Salinibius halmophilus	4	1.41331584814589e-04	5.66725754830544e-05
Viridibacillus sp. JNUCC-6	1	4.54604449804736e-05	0.00000000000000e+00
Tabrizicola sp. YIM 78059	1	9.17053433952436e-05	0.00000000000000e+00
Sediminibacillus massiliensis	1	3.67843963533421e-04	0.00000000000000e+00
Cryptosporidium ubiquitum	18	5.45055165588566e-03	9.36725067315507e-03
Streptococcus sp. HMSC064H09	2	9.29390583213723e-05	4.74786133408987e-05
Puccinia graminis	10	2.17273551658833e-03	1.72980099471641e-03
Azospirillum sp. TSA2s	4	1.61462385137099e-04	1.07444607999023e-04
Brevibacterium renqingii	11	5.67796578519430e-04	6.00759500042122e-04
Sphingomonas sp. PL-96	7	2.28684411446961e-04	1.79892965548607e-04
Pseudoduganella buxea	4	1.00700980562805e-03	1.52607096268647e-03
Corynebacterium marinum	13	1.07046801206248e-03	1.83997865245805e-03
Planococcus citreus	3	9.60794824804679e-05	4.90350012401859e-05
Staphylococcus sp. TE8	6	2.25442150371208e-04	2.31282141471866e-04
Undibacterium hunanense	18	1.76043539074509e-04	2.10409681977443e-04
Azospirillum sp. B21	23	2.66577989046171e-04	3.72783340989308e-04
Rothia sp. HMSC069C01	34	9.29779279261566e-04	3.49730256117692e-03
Rheinheimera sp. F8	2	1.22558036263836e-04	5.10687193413998e-05
Sphingomonas sp. TZW2008	9	1.52085100554074e-04	1.25089257051414e-04
Thalassotalea algicola	1	8.87160227613377e-05	0.00000000000000e+00
Mycobacterium canettii	1	4.64014277533714e-05	0.00000000000000e+00
Nonomuraea jiangxiensis	1	1.68899632406840e-04	0.00000000000000e+00
Shewanella sp. FJAT-53870	1	1.30313381529303e-04	0.00000000000000e+00
Thermomicrobium sp. CFH 73360	1	7.76960631016346e-05	0.00000000000000e+00
Bradyrhizobium nitroreducens	12	9.95269352817632e-05	5.74740423245512e-05
Massilia polaris	40	2.33320381995870e-04	2.46386943351876e-04
Parasphingopyxis sp. CP4	2	7.27121128912739e-05	2.55697819915220e-05
Planifilum fulgidum	4	8.36757781917109e-04	1.08936612457879e-03
Prevotella sp. KH2C16	1	7.02088358311355e-05	0.00000000000000e+00
Ottowia sp. Marseille-P4747	15	1.68459138354620e-04	2.05887021341440e-04
Ensifer mexicanus	19	1.86659623512934e-04	1.65843885319355e-04
Diaphorobacter nitroreducens	64	3.97267613070885e-04	3.77412871664478e-04
Microbacterium sp. VKM Ac-2923	23	6.91570771748694e-04	6.12688187653128e-04
Candidatus Desulforudis audaxviator	11	2.38412407000755e-04	4.18311766483898e-04
Streptococcus sobrinus	10	1.36874779134714e-03	1.15881850395219e-03
Flavobacterium kayseriense	2	4.64910438611616e-04	6.59717224026421e-07
Aggregatibacter sp. 2125159857	6	1.98277459857442e-04	2.28670244335377e-04
Xanthomonas sacchari	25	3.18306644213565e-04	4.58980416844621e-04
Actinobacillus equuli	2	1.38091823968948e-04	7.56654441789640e-05
Scedosporium apiospermum	5	4.26563315929740e-03	8.30286030752571e-03
Sphingomonas sp. IBVSS2	29	3.53663969502953e-04	5.04840798933769e-04
Geomonas oryzisoli	8	1.47887347105873e-04	9.95167669695510e-05
Paraburkholderia sp. MMS20-SJTN17	88	9.78427133601217e-04	6.64429648361958e-04
Intestinibacter bartlettii	2	7.14510352627915e-04	6.69049907647441e-04
Pectobacterium odoriferum	13	1.37095964150107e-04	7.76260949780446e-05
Enterococcus plantarum	2	8.14755758340127e-04	7.90678312732853e-05
Cellulomonas sp. SG140	6	8.43865099575586e-04	1.26099461950746e-03
Methylosinus sp. LW3	19	1.73433866770806e-04	1.03935354177618e-04
Mogibacterium diversum	17	1.45892505425832e-03	4.85976958885880e-03
Alloiococcus otitis	8	2.69458016261607e-03	6.87016477502415e-03
Tropheryma whipplei	3	1.90574648962349e-04	2.61106665377431e-05
[Ruminococcus] lactaris	12	5.99948065655558e-04	8.28917193902296e-04
Segniliparus rotundus	26	3.22678924282658e-04	7.16789545213891e-04
Tatumella citrea	3	2.81311136554766e-04	1.87733630644495e-04
Acinetobacter sp. SFD	1	1.29291859435442e-04	0.00000000000000e+00
Staphylococcus massiliensis	7	6.37013196224171e-04	9.06485148144315e-04
Actinoplanes sp. OR16	3	3.60515722292520e-04	1.39844610867030e-04
Lacticaseibacillus saniviri	3	1.87028413492628e-04	8.13650121392715e-05
Clostridium phoceensis	1	1.38356026027536e-03	0.00000000000000e+00
Providencia rustigianii	1	1.06878634073956e-04	0.00000000000000e+00
Torque teno virus 28	1	3.34393528013901e-04	0.00000000000000e+00
Acidovorax monticola	5	1.97018267875766e-04	1.01000267553655e-04
Uruburuella testudinis	4	8.45393045187340e-04	7.91555611192320e-04
Pseudomonas sp. B21-035	1	8.70580389828487e-05	0.00000000000000e+00
Microbacterium sp. cf332	19	1.06744000993541e-03	1.01328822117995e-03
Pseudomonas entomophila	44	2.01351571871930e-04	2.97264462801530e-04
Paraburkholderia caballeronis	108	1.74424591301314e-03	8.94780699381982e-04
Streptomyces sp. ISL-96	1	8.70580389828487e-05	0.00000000000000e+00
Mesoaciditoga lauensis	5	1.68641762201609e-04	1.01167467392352e-04
Kordiimonas aquimaris	1	1.34179000959514e-04	0.00000000000000e+00
Brevundimonas sp. LM2	5	7.71031015901752e-05	2.66708279799752e-05
Neisseria chenwenguii	6	1.09456393667680e-02	1.40008649060617e-02
Methylophaga nitratireducenticrescens	19	1.40295320720829e-04	1.00773277869325e-04
Erwinia endophytica	4	6.95270908863289e-04	6.32665861224395e-04
Polynucleobacter sp. JS-JIR-5-A7	1	1.80418364929701e-04	0.00000000000000e+00
Streptomyces paucisporeus	1	1.68899632406840e-04	0.00000000000000e+00
Tardiphaga sp. OK245	2	6.31576404050502e-05	6.19283895586569e-06
Alicyclobacillus sp. SO9	1	1.30501366675563e-04	0.00000000000000e+00
Pseudoalteromonas sp. TB25	1	3.57446584612182e-05	0.00000000000000e+00
Burkholderia sp. KCJ3K979	137	4.06777640877350e-02	2.11154267530171e-02
Sinorhizobium fredii	25	2.54983801675969e-04	3.87299665464980e-04
Sulfitobacter sp. THAF37	1	2.10140895267459e-04	0.00000000000000e+00
Stenotrophomonas geniculata	5	1.07134717150837e-04	6.53362988285464e-05
Serratia sp. S4	1	1.73626755605236e-04	0.00000000000000e+00
Zobellella maritima	3	9.22395493846316e-05	2.71053698333079e-05
Saccharophagus degradans	1	7.80537454675166e-05	0.00000000000000e+00
Candidatus Profftia tarda	2	3.69096827899191e-04	2.18433166887187e-05
Clavibacter sp. A6099	11	1.07154469473523e-03	1.16334416460486e-03
Brucella cytisi	2	1.00655939644508e-04	5.51954946640345e-05
Chryseobacterium carnipullorum	2	1.50133895452441e-04	3.02844694772595e-05
Geobacillus sp. C56-T3	2	6.30126539382575e-05	2.79082360226897e-05
Nitrosophilus alvini	1	2.88863133210014e-05	0.00000000000000e+00
Luteibacter sp. 335	4	1.41376098549696e-03	2.00213151377767e-03
Porphyromonas sp. oral taxon 278	9	2.09953042340745e-04	2.93401475834853e-04
Streptomyces sp. AP-93	1	8.70580389828487e-05	0.00000000000000e+00
Nocardioides sp. cx-173	5	1.49435545302605e-04	1.12251145018496e-04
Rhodococcus sp. 2G	3	8.79355881862937e-04	1.38467740950237e-04
Ruminococcus sp. OM02-16LB	1	8.30136156165214e-03	0.00000000000000e+00
Frankia sp. AiPs1	2	1.30472535667663e-04	6.11220563067466e-05
Actinomyces bouchesdurhonensis	12	1.45150873036797e-03	2.51459855934932e-03
Rhizobium sp. BG4	5	8.42552130896800e-05	2.29698361785534e-05
Saccharomonospora cyanea	2	1.18285015020415e-04	7.11426841206630e-05
Rhizobium sp. FKY42	23	1.92880187006128e-04	1.85161315891927e-04
Paracoccus sp. DK608	4	4.71672248893522e-04	5.80117250080008e-04
Grosmannia clavigera	2	2.01037450962270e-04	1.44072649513085e-04
Kocuria turfanensis	11	1.81453384237131e-04	1.45762843274785e-04
Reinekea forsetii	3	8.47112740687362e-05	3.89719146494717e-05
Brevibacterium sp. SMBL_HHYL_HB1	9	6.32640038301149e-04	1.03673740731639e-03
Mesotoga sp. BH458_6_3_2_1	42	5.04307155383196e-03	4.77857365179190e-03
Botrytis cinerea	7	1.99949673987739e-04	1.51965495191421e-04
Pantoea sp. At-9b	20	1.55227455754901e-04	1.17432387992446e-04
Qipengyuania thermophila	3	1.65665257387024e-04	8.29379839841222e-05
Pilibacter termitis	1	2.36133642196137e-04	0.00000000000000e+00
Erythrobacter ramosus	1	2.93205089336659e-04	0.00000000000000e+00
Delftia sp. Lp-1	8	9.18991251532880e-05	5.60317446697584e-05
Nocardioides sp. R-C-SC26	6	1.80508003486331e-04	8.98856081089958e-05
Lelliottia sp. WB101	3	4.68297183272331e-04	2.79986323045159e-04
Exiguobacterium sp. HVEsp1	3	7.04107097692745e-03	9.77945756143056e-03
Epilithonimonas caeni	1	7.73751202312650e-05	0.00000000000000e+00
Aureobasidium namibiae	1	7.73751202312650e-05	0.00000000000000e+00
Actinoplanes ianthinogenes	6	2.31625789346487e-03	4.88910037884964e-03
Catenulispora acidiphila	3	1.34605152479539e-04	4.01728068010610e-05
Pseudomonas composti	4	2.61664662559065e-04	1.96799933009729e-04
Pseudomonas fluvialis	7	1.02117216602601e-04	3.41074893122885e-05
Brachybacterium sp. Z12	20	4.04408369405577e-04	4.58763385655507e-04
Flavobacterium crocinum	1	8.09983008176455e-05	0.00000000000000e+00
Chryseobacterium phocaeense	1	1.20103096498034e-04	0.00000000000000e+00
Pantoea sp. PNA 03-3	1	1.30313381529303e-04	0.00000000000000e+00
Sphingobacterium paramultivorum	1	7.70547872636759e-05	0.00000000000000e+00
Hymenobacter sp. PAMC 26554	2	8.48571617894916e-05	3.85886097184611e-06
Ectothiorhodospira shaposhnikovii	4	1.66574110600204e-04	4.90464439996486e-05
Aspergillus pseudoviridinutans	3	1.93414430367582e-04	9.98675071068266e-05
Sporobacter termitidis	9	3.23970649181177e-04	1.61431676107887e-04
Acinetobacter sp. NIPH 713	5	8.78173874647666e-05	2.40772887549030e-05
Exiguobacterium sp. s146	3	8.11571816374625e-05	3.89307947957748e-05
Saccharopolyspora gregorii	4	1.02948608162147e-04	7.57734110169344e-05
Acinetobacter sp. YH12138	1	2.28477061017312e-04	0.00000000000000e+00
Iodobacter ciconiae	6	1.18026226582470e-04	1.03837189256563e-04
Flaviflexus massiliensis	3	1.85204097230484e-04	1.25987057090684e-04
Nevskia soli	8	3.56523305933049e-04	3.48002659481609e-04
Pantoea sp. OV426	8	8.49192403739848e-05	4.29040865635418e-05
Enterococcus sp. 7F3_DIV0205	1	3.67843963533421e-04	0.00000000000000e+00
Pseudomonas paralactis	5	1.10257923760660e-04	5.46311093343036e-05
Ilumatobacter coccineus	4	1.05194897013943e-04	4.29956860212661e-05
Gracilibacillus kekensis	1	7.02088358311355e-05	0.00000000000000e+00
Enterobacter sp. B509	9	1.35186718708123e-04	9.79357530125839e-05
Mycolicibacter hiberniae	2	1.40876832717285e-04	1.49746015912572e-05
Ruegeria sp. R8_1	1	9.39552923137054e-05	0.00000000000000e+00
Amniculibacterium sp. G2-70	1	7.80537454675166e-05	0.00000000000000e+00
Rhodococcus sp. RS1C4	2	1.74748290346178e-04	7.64663954633824e-05
Sextaecvirus SEP9	1	7.76960631016346e-05	0.00000000000000e+00
Aquirufa lenticrescens	3	1.38071242538715e-04	3.92090691386801e-05
Rhizobium sp. X9	18	2.44583341448758e-04	3.27714612452844e-04
Gulosibacter faecalis	22	1.49087792535007e-03	9.70453636892497e-04
Rhodospirillum rubrum	3	7.88576638525384e-05	6.58801042940657e-05
Mycolicibacterium duvalii	3	1.10258091842136e-04	2.27185470024552e-05
Mesorhizobium sp. M5C.F.Ca.ET.164.01.1.1	3	1.08834142294644e-04	1.00931855516802e-04
Capnocytophaga sp. oral taxon 336	1	2.33088189304904e-04	0.00000000000000e+00
Liquorilactobacillus hordei	5	2.97823861688884e-04	3.11748591122886e-04
Streptococcus sp. HMSC074B11	20	1.70537370267728e-03	3.26237085952898e-03
Acinetobacter sp. ANC 4558	4	6.40396741432607e-05	2.41264113469626e-05
Porphyrobacter sp. CACIAM 03H1	10	6.08445612669780e-04	1.10715387983399e-03
Leisingera caerulea	1	6.61844205050983e-05	0.00000000000000e+00
Epilithonimonas sp. FP105	3	2.18794985307602e-04	1.15527967749047e-04
Actinoplanes lobatus	1	6.93504793609159e-05	0.00000000000000e+00
Vibrio fortis	10	9.42109830547574e-05	4.45499697758371e-05
Acaromyces ingoldii	6	3.18845527093051e-04	2.10039443684745e-04
Novosphingobium sp. Gsoil 351	6	1.20960705602193e-04	7.10157742470493e-05
Corallococcus sp. EGB	2	1.13780347914726e-04	6.66380170149745e-05
Mesorhizobium sp. L-8-10	3	8.08810570496511e-05	2.87713425038461e-05
Enterococcus raffinosus	8	2.40847049585688e-04	1.26884401497617e-04
Providencia sneebia	4	2.16341098320751e-04	1.38946191129227e-04
Arthrobacter jiangjiafuii	2	8.69255207273605e-05	8.87177525984399e-06
Paradevosia shaoguanensis	6	1.52737323870373e-04	8.48145131980882e-05
Trueperella sp. HMSC08H06	1	2.18650254487031e-04	0.00000000000000e+00
Dissulfurimicrobium hydrothermale	7	6.66218752472119e-05	2.28303217051941e-05
Dyothetapapillomavirus 1	2	3.53524118298422e-04	2.22764308213403e-05
Pectobacterium quasiaquaticum	26	1.65962204128142e-04	1.71176223736163e-04
Goodfellowiella coeruleoviolacea	5	2.45675165784106e-04	1.79768646588393e-04
Pseudomonas guangdongensis	7	7.33586560812727e-05	2.98749273214040e-05
Marinobacterium sp. 3-1745	1	3.57446584612182e-05	0.00000000000000e+00
Variovorax sp. CF079	13	2.84119002372856e-04	2.94581852454062e-04
Acinetobacter sp. CIP 102082	7	2.24741920913836e-04	1.99957406832777e-04
Aquitalea sp. USM4	6	2.41088743874714e-04	3.43515586654035e-04
Coprococcus ammoniilyticus	1	1.38356026027536e-03	0.00000000000000e+00
Amycolatopsis sp. BJA-103	1	3.06392981476400e-04	0.00000000000000e+00
Nocardioides sp. HDW12B	14	3.44043095904174e-04	2.80458143434777e-04
Novosphingobium sp. Sx8-5	8	1.76938994184812e-04	1.16611405780989e-04
Mycolicibacterium canariasense	30	9.96667263153748e-04	1.14863932942449e-03
Candidatus Profftia sp. (ex Adelges kitamiensis)	3	1.35745511295269e-04	1.17567261472296e-05
Pseudoflavonifractor sp. AF19-9AC	1	1.38356026027536e-03	0.00000000000000e+00
[Clostridium] hylemonae	8	1.14715418268115e-04	6.71323329815687e-05
Actinomyces sp. oral taxon 170	35	2.34584651076901e-03	1.04331438712849e-02
Chromobacterium sinusclupearum	1	1.71942019775396e-04	0.00000000000000e+00
Stenotrophomonas sp. WZN-1	3	9.82454895571946e-05	2.37919849884085e-05
Mannheimia varigena	5	3.38377521510603e-04	1.67092174168222e-04
Camelimonas fluminis	12	5.16363664810414e-04	8.73494160004352e-04
Bifidobacterium choloepi	3	4.10165386429620e-04	3.58724111739925e-04
Lentilactobacillus kribbianus	7	1.14873914714332e-04	6.38895759406998e-05
Trypanosoma rangeli	10	1.89678492786449e-03	1.84801538261413e-03
Shewanella sp. WE21	2	1.12307294349989e-04	4.35441399585537e-05
Paracoccus contaminans	12	9.76849363439083e-04	1.64720140889004e-03
Candidatus Annandia adelgestsuga	1	2.36133642196137e-04	0.00000000000000e+00
Haloechinothrix halophila	1	1.68899632406840e-04	0.00000000000000e+00
Mesorhizobium sp. M2E.F.Ca.ET.154.01.1.1	1	3.37799264813680e-04	0.00000000000000e+00
Actinokineospora bangkokensis	8	3.19018869420632e-04	2.99588355777434e-04
Salinicola aestuarinus	4	8.06647256383162e-05	3.27058391710878e-05
Thermicanus aegyptius	10	3.16569177458739e-04	3.77480868614502e-04
Jatrophihabitans sp. GAS493	2	2.20346745449227e-04	5.14471130423874e-05
Aeribacillus pallidus	10	4.47632932837712e-04	6.75787843469464e-04
Nocardia farcinica	9	3.60651496529021e-04	4.36151635269534e-04
Methylosinus sp. KRF6	2	1.32372437641069e-04	3.95695821343264e-05
Pseudomonas salmasensis	5	2.02129541254408e-04	9.73644912819430e-05
Leptolyngbya ohadii	1	1.67196764006951e-04	0.00000000000000e+00
Nocardioides sp. S-1144	22	6.43851707530745e-04	1.34607583046516e-03
Gemella sanguinis	38	4.73793015648076e-03	2.66732802024945e-02
Halochromatium salexigens	1	3.57446584612182e-05	0.00000000000000e+00
Sphingobium sp. Cam5-1	5	3.43524181061104e-04	3.68457717087411e-04
Pseudoalteromonas sp. T1lg21	6	1.03357051879733e-04	2.35076229865562e-05
Acinetobacter pseudolwoffii	6	1.00160507867331e-04	4.85460766725510e-05
Curtobacterium sp. VKM Ac-2865	17	9.80077504256211e-04	6.21174400248699e-04
Bradyrhizobium genosp. B	25	3.11495762570727e-04	5.26462688277305e-04
Thiohalomonas denitrificans	5	1.01403035936653e-04	6.93622889811833e-05
Gordonia amarae	2	1.67530780253403e-03	1.59725405706652e-03
Candidatus Endoriftia persephone	1	2.22273592119067e-03	0.00000000000000e+00
Lactobacillus rodentium	3	1.99590382195398e-04	1.43625167638699e-04
Clostridium sp. M62/1	1	2.76712052055071e-03	0.00000000000000e+00
Roseovarius salinarum	1	1.38269613855832e-04	0.00000000000000e+00
Facklamia hominis	8	3.37437476832974e-04	1.51804587583232e-04
Prevotella multisaccharivorax	10	1.66077561393443e-04	7.27357487088578e-05
Kinneretia asaccharophila	5	1.40498512180997e-04	4.68783734260981e-05
Streptomyces brasiliensis	4	4.81030221924395e-04	4.11067301697774e-04
Pseudoalteromonas sp. P1-30	2	1.23631218666182e-04	1.46383951896505e-05
